doi	title	publisher	publicationYear
10.5517/ccdc.csd.cc2l1nfr	CSD 2384874: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1nht	CSD 2384876: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1ngs	CSD 2384875: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1ndq	CSD 2384873: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1ncp	CSD 2384872: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n8l	CSD 2384869: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n9m	CSD 2384870: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1nbn	CSD 2384871: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n7k	CSD 2384868: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n6j	CSD 2384867: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n5h	CSD 2384866: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n4g	CSD 2384865: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n2d	CSD 2384863: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n3f	CSD 2384864: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n1c	CSD 2384862: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1n0b	CSD 2384861: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2l1mz8	CSD 2384860: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kv6bz	CSD 2378671: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l0pkw	CSD 2383948: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l006v	CSD 2383286: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2l002q	CSD 2383282: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kzzxg	CSD 2383277: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kzzzj	CSD 2383279: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2kzywd	CSD 2383245: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2k5834	CSD 2358545: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kx26s	CSD 2380465: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2kz24s	CSD 2382385: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2kz23r	CSD 2382384: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2kyz7r	CSD 2382295: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.5517/ccdc.csd.cc2kyz6q	CSD 2382294: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kkqhc	CSD 2370523: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kkqjd	CSD 2370524: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kxllp	CSD 2380973: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kxlkn	CSD 2380972: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kx25r	CSD 2380464: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kbh9q	CSD 2363573: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kbh8p	CSD 2363572: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw23n	CSD 2379501: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw21l	CSD 2379499: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw22m	CSD 2379500: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw20k	CSD 2379498: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1zh	CSD 2379497: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1yg	CSD 2379496: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1xf	CSD 2379495: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1vc	CSD 2379493: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1wd	CSD 2379494: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1s9	CSD 2379491: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1tb	CSD 2379492: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1r8	CSD 2379490: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1q7	CSD 2379489: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1p6	CSD 2379488: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kw1n5	CSD 2379487: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kvqx2	CSD 2379185: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kvfvq	CSD 2378904: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kvfwr	CSD 2378905: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kvfsn	CSD 2378902: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kvftp	CSD 2378903: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2ktqy2	CSD 2378225: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kfv73	CSD 2366795: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
10.25505/fiz.icsd.cc2kfv62	CSD 2366794: Experimental Crystal Structure Determination	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	2024
